timestamp,content,label
2025/3/27 8:20,李黄瓜，奸商,1
2025/3/27 8:23,老狗贼,1
2025/3/27 9:16,泊位？,0
2025/3/27 9:53,人家的资产想怎么卖怎么卖 高兴卖谁就卖谁,0
2025/3/27 15:21,封杀了吗,1
2025/3/27 15:33,李嘉诚不为后代考虑,1
2025/3/27 15:37,说的太好了,0
2025/3/27 15:40,这依味着什么呢,0
2025/3/27 15:52,在出个张子强到他家去,1
2025/3/27 16:37,收皮啦,0
2025/3/27 17:07,支持，李黄瓜多行不义必自毙,1
2025/3/27 17:08,有没有可能李嘉诚想拿这个做筹码，找大陆要更多好处，毕竟在商言商,1
2025/3/27 17:18,点赞大公报,0
2025/3/27 17:19,收皮啦,0
2025/3/27 17:19,纸上写千遍，不如实际经历一次！,0
2025/3/27 17:21,美国能搞一个莫须有的影响国家安全，让半导体企业不卖芯片，设备给我们，为什么不能有样学样，以影响国家安全为由，禁止长合出售港口？,1
2025/3/27 17:22,大公报，有良知有大义的媒体,0
2025/3/27 17:23,既然美国能搞一个莫须有的影响国家安全，让半导体企业不卖芯片，设备给我们，为什么不能有样学样，以影响国家安全为由，禁止长合出售港口？,0
2025/3/27 17:23,这俩歪屁股,1
2025/3/27 17:29,哲同学，你说的很对，做人要厚道,0
2025/3/27 17:30,支持,0
2025/3/27 17:31,李因小利而无大义,1
2025/3/27 17:32,说的好,0
2025/3/27 17:33,蔡在这件事上暴露的彻底，一开始还吹自己多红，还大陆网友评论最红的几位，关键时刻就知道这个老登的屁股在哪边。,1
2025/3/27 17:33,一定要阻止交易 制裁他家,1
2025/3/27 17:34,他早就改国籍，不是中国人啦,1
2025/3/27 17:35,能不能让 星舰 苹果 英伟达 谷歌  像 李嘉诚的港口可以卡中国货轮一样，卖给中国啊！如果可以 那就说明 在商言商，他们只是个商人！,1
2025/3/27 17:36,忽然发现这货有点像无量仙翁,1
2025/3/27 17:37,他都不是中国人,1
2025/3/27 17:37,微博上有很多为李黄瓜洗地的,1
2025/3/27 17:37,公摊面积是不是也是他,0
2025/3/27 17:38,得了钱，却臭名昭昭，背负千古骂名,1
2025/3/27 17:39,面相有上庭中庭下庭，分别代表天地人，早中晚年，所谓天庭饱满，地阁方圆，富贵吉祥。,0
2025/3/27 17:39,蔡正元在此事上的表态真是让人大跌眼镜。港口经营权一旦拱手让给美国，当地政府到时就成了美国的傀儡，那不是随时可以卡中国货运的脖子吗？,0
2025/3/27 17:39,这个企业，不该有立足之地,1
2025/3/27 17:39,天堂有路不喜欢，地狱无门非要撞。,1
2025/3/27 17:40,抗战时国家需要他他跑到香港，年轻时去意大利偷别人商业机密起家，能有啥担当,1
2025/3/27 17:42,去尼玛的强盗,1
2025/3/27 17:43,看则忠善之人实则大奸,1
2025/3/27 17:43,大公报，社会责任感强,0
2025/3/27 17:43,人家有啥不该卖的呢，自己的东西,0
2025/3/27 17:44,汉奸,1
2025/3/27 17:46,李嘉诚在中国的商业之路算是走到头了，你不体面有人帮你体面。,1
2025/3/27 17:48,4月2号签合同，保持关注！如果港口经营权卖给美国，我们出口的商品有可能会被收重税。最后倒霉的是我们国内的制造业，和千万个家庭。,0
2025/3/27 17:50,就问一个问题，不卖能不能保得住。,1
2025/3/27 17:51,说得对,0
2025/3/27 17:52,支持李嘉诚,0
2025/3/27 17:54,老蔡有点分裂,1
2025/3/27 17:54,你准备接司马南的班了,1
2025/3/27 17:55,好强！火力全开！加油！,0
2025/3/27 17:57,八字眼，一看就是小人样,1
