timestamp,content,label
2025/3/24 17:40,@中国铁路 @四川观察 @央视新闻,0
2025/3/24 17:44,这样的人高铁的乘警应该请他去吃几天公家饭，还有看人家女孩子，要是男的你看塔敢,1
2025/3/24 17:49,就怕不动手,1
2025/3/24 17:56,不用给他打马赛克,1
2025/3/24 18:03,高铁上，寻衅滋事，跑不了喽,1
2025/3/24 18:21,报警,1
2025/3/24 18:24,高铁工作人员呢？,0
2025/3/24 18:24,永远不能坐高铁 [大金牙],1
2025/3/24 18:25,怎么没人问哪的口音呢？,0
2025/3/24 18:31,@中国铁路 请顶格处罚，谢谢,0
2025/3/24 18:45,这种可无奈，怎样不了他，所以肆无忌惮,1
2025/3/24 18:56,欺负女生，要是个大老爷们他敢？,1
2025/3/24 19:06,怎么不把那个男的后面打人的视频也放出来呀？[调皮][调皮][调皮],1
2025/3/24 19:33,直接吃泡面，不小心把汤撒了,0
2025/3/24 19:49,动手了，能报警吗？,0
2025/3/24 19:53,欺负女生算啥，有本事欺负@体德校长李维刚,1
2025/3/24 20:03,为什么要给这样的人打马赛克？,1
2025/3/24 20:51,没素质,1
2025/3/24 21:27,我告诉你，这种人还不在少数，而且以后还会越来越多,1
2025/3/24 21:41,看来出远门老鼠沾还得随时带着[捂脸]。,0
2025/3/24 21:44,这位朋友 你有脚气啊 好恶心,1
2025/3/24 21:46,天生坏种,1
2025/3/24 21:47,拉黑不就行了 又不敢执行,1
2025/3/24 21:50,让他付出惨痛的代价,1
2025/3/24 21:51,七天起步？十五天免费午餐也有可能。,0
2025/3/24 21:58,把他拍出来,1
2025/3/24 22:11,打人必须判,1
2025/3/24 22:19,[赞][捂脸],0
2025/3/24 22:27,是不是罚的太轻了,0
2025/3/24 22:29,乘警来了,0
2025/3/24 22:30,君子动口不动手。[哪吒使坏],0
2025/3/24 22:31,就得治他们,1
2025/3/24 22:36,这种人以后禁止坐高铁,1
2025/3/24 22:38,发财了,0
2025/3/24 22:43,恶心??,1
2025/3/24 22:44,公平决斗,0
2025/3/24 22:47,[衰][衰]他有脚气啊,1
2025/3/24 22:51,一般这样的人，我们都是叫他出去好好唠唠嗑[捂脸],1
2025/3/24 22:55,拘留……太轻了。,1
2025/3/24 23:08,这种人就该罚,1
2025/3/24 23:20,所以只发了个说明？都没拉黑名单？,1
2025/3/24 23:21,管不住随地乱尿的??，管不住抽烟的手和嘴，现在连脚都管不住了 祝?毁灭,1
2025/3/24 23:26,哎呦，我们东北口音,0
2025/3/24 23:31,工作人员呢？？？ 这是餐车吧，就这么光脚？？？,1
2025/3/24 23:39,男子高铁脱鞋翘脚还打人，热心群众出主意助力惩凶。#女生高铁上提醒男子勿脱鞋放脚被打##殴打他人或将面临五至十日拘留#,0
2025/3/24 23:49,真不是个东西,1
2025/3/24 23:59,素质太差了，把邋遢当随性的，满地拖鞋是最邋遢的,1
2025/3/25 0:01,够得上寻衅滋事不？,1
2025/3/25 0:16,广东男人魅力时刻,0
2025/3/25 0:38,《男子高铁脱鞋被提醒后恼羞成怒打人》,0
2025/3/25 0:48,广东男人是这样的,1
2025/3/25 1:07,品种很底下啊,1
2025/3/25 1:24,为什么打马赛克？,0
2025/3/25 1:56,没素质的劣质生物,1
