timestamp,content,label
2025/3/29 11:10,关注,0
2025/3/29 11:10,愿平安！一切都好,0
2025/3/29 11:10,愿平安,0
2025/3/29 11:10,愿平安！,0
2025/3/29 11:10,望平安??????,0
2025/3/29 11:10,愿平安????,0
2025/3/29 11:12,人生无常，愿逝者安息，生者坚强,0
2025/3/29 11:12,#缅甸地震已致694人死亡# 人在自然面前太力不从心,0
2025/3/29 11:12,愿平安????,0
2025/3/29 11:13,早上看还是一百多人，这么快就上升到近700人了，估计还有很多。??????,0
2025/3/29 11:14,电诈园震完,1
2025/3/29 11:14,??????愿不再有人伤亡……,0
2025/3/29 11:14,愿平安????????,0
2025/3/29 11:15,#缅甸地震已致694人死亡#愿平安??,0
2025/3/29 11:15,愿平安,0
2025/3/29 11:19,愿平安,0
2025/3/29 11:21,愿平安,0
2025/3/29 11:25,人在大自然面前太脆弱了，愿平安??,0
2025/3/29 11:26,唉。天灾真的太可怕了，希望伤亡不要再上升了。,0
2025/3/29 11:29,祝愿同胞安全，祝愿被诈骗的国人安全回国,0
2025/3/29 11:30,好人平安 其它人就算了吧,1
2025/3/29 11:31,愿平安,0
2025/3/29 11:31,愿平安??,0
2025/3/29 11:31,天灾无情人有情，唯愿平安！,0
2025/3/29 11:31,原平安,0
2025/3/29 11:33,愿平安,0
2025/3/29 11:34,优先保护好中国公民,0
2025/3/29 11:37,愿平安,0
2025/3/29 11:38,愿平安,0
2025/3/29 11:39,愿平安,0
2025/3/29 11:39,愿平安????,0
2025/3/29 11:40,天哪,0
2025/3/29 11:40,如果你还可以努力可以付出，就不要轻言停止和放弃。在你停止努力的那一刻之前，一切都还没有什么真正的结果。,0
2025/3/29 11:40,愿平安,0
2025/3/29 11:40,逝者安息，生者平安??,0
2025/3/29 11:40,??????????,0
2025/3/29 11:40,平平安安,0
2025/3/29 11:41,愿平安！,0
2025/3/29 11:41,????????,0
2025/3/29 11:41,愿平安,0
2025/3/29 11:41,天灾无情，唯愿平安??????,0
2025/3/29 11:42,平平安安,0
2025/3/29 11:43,愿平安,0
2025/3/29 11:43,天呐愿大家都平平安安的,0
2025/3/29 11:44,愿平安??,0
2025/3/29 11:45,愿平安,0
2025/3/29 11:45,#缅甸地震已致694人死亡# 截至2025年3月29日，缅甸中部发生的7.9级地震已造成至少694人死亡、1670人受伤、68人失踪，伤亡人数仍在上升。,0
2025/3/29 11:46,转发微博,0
2025/3/29 11:46,这么严重？？愿有更多受困人员生还。??????,0
2025/3/29 11:46,希望死的全是电诈分子吧,1
2025/3/29 11:47,????,0
2025/3/29 11:47,愿平安,0
2025/3/29 11:48,愿平安,0
2025/3/29 11:49,这么多??,0
2025/3/29 11:49,愿平安????,0
2025/3/29 11:49,祝安好????????,0
2025/3/29 11:50,愿平安,0
2025/3/29 11:50,愿平安??????,0
2025/3/29 11:53,愿平安,0
2025/3/29 11:54,??????,0
2025/3/29 11:54,愿平安,0
2025/3/29 11:54,愿好人都平安，电诈团伙集体下地狱,1
2025/3/29 11:55,愿平安,0
2025/3/29 11:55,愿平安，愿好人平安！,0
2025/3/29 11:56,愿平安,0
2025/3/29 11:57,愿平安??????,0
2025/3/29 11:57,愿平安,0
2025/3/29 11:57,逃出去直接活活打死！满屋的中国年轻女子不得穿任何衣服，方便电诈犯罪分子QJ，把折磨死得中国????人骨头??卖给制药公司，公海上活摘中国????人器官天价卖出！中国人行走的金条！震死电诈绑架器官买卖黑社会犯罪贩卖毒品杀人犯罪它们全家族！！！,1
2025/3/29 11:57,愿平安??,0
2025/3/29 11:58,愿平安,0
2025/3/29 11:59,愿平安！,0
2025/3/29 11:59,愿平安??,0
2025/3/29 11:59,愿平安，这个世界少一些地震,0
2025/3/29 12:00,平安,0
2025/3/29 12:00,平平安安,0
2025/3/29 12:00,愿,0
2025/3/29 12:02,愿平安,0
