timestamp,content,label
2025/2/26 1:30,反转两三句话就概括了[捂脸][捂脸][捂脸]避雷,0
2025/2/26 12:32,我生活费也是五百不到,0
2025/2/26 19:32,这叫非常漂亮，可是真漂亮啊[捂脸],0
2025/2/26 21:05,也赚的不多，年纪轻轻8次婚姻才39万，我做正事也有30来万啦,1
2025/2/26 22:44,39万不多呀，,0
2025/2/27 8:17,8次才39万[捂脸][捂脸][捂脸],0
2025/2/27 9:26,但凡有点上进心的都亏的裤衩子都没了[捂脸][捂脸][捂脸],1
2025/2/27 11:44,10年结婚，彩礼7.6万,0
2025/2/27 14:37,是我不会骗人吗？我离了婚10年了没有结婚。,0
2025/2/28 2:04,我也没人要,0
2025/2/28 9:24,再难也没有解放初期难吧！只要不懒，饿不着肚子[比心],0
2025/2/28 14:42,92年到现在没找到[捂脸],0
2025/3/1 8:47,两边的院墙是什么意思[发呆],0
2025/3/1 15:47,94年的男，单身,0
2025/3/1 19:47,哈哈哈哈哈哈哈 “算了我说实话吧”笑死我了,0
2025/3/1 20:28,地推是什么？,0
2025/3/1 22:59,有些老人就这样，见不得自己儿孙好,1
2025/3/2 8:53,太可怕,0
2025/3/2 12:58,95 男  安徽  彩礼各收各的[微笑],0
2025/3/2 13:14,我也这样过着现在,0
2025/3/2 14:47,就在附近 能不能给我介绍一个[看][看],0
2025/3/2 18:49,会介意比你小一点吗,0
2025/3/2 18:50,88未婚蹲个笑起来眼睛像月牙的小眼睛女生[呲牙],0
2025/3/2 19:28,[玫瑰],0
2025/3/2 20:22,97年  蹲一个搭子,0
2025/3/2 22:50,想脱单,0
2025/3/2 23:04,住宅没见过红色大门,0
2025/3/2 23:24,蹲一个,0
2025/3/3 0:20,90,0
2025/3/3 10:39,我过年的时候觉得我堂哥家厨房门颜色不好看 是黑色的，我妈喊我想办法改造一下，我也是瓜娃子买了贴纸花了80块钱回去贴，我把堂哥订在门市的黑色板子撬开发现门风化了，一层薄薄的，我后悔死了，早知道是这样的我就该买一扇新的门 喊我爸换门更安逸更好看，想起来我就觉得我笨死了，我堂哥在城里养病 不回老家，我也是很少回去了因为我儿子周六周日要训练，这个门就是我的一根刺我总觉得总有一天我要把门给他换个新的[尬笑],0
2025/3/3 15:50,来了[泣不成声],0
2025/3/4 0:05,找个相互的,0
