timestamp,label,content
2024/9/27 8:33,0.0,[抱抱你][感谢][感谢][感谢]
2024/9/27 10:03,0.0,被禁言了
2024/9/27 11:26,0.0,以前还在这上过班[发呆]
2024/9/27 11:38,0.0,去三峡人家评论被删了[流泪]
2024/9/27 12:11,0.0,哭了[流泪][流泪][流泪][流泪][流泪]
2024/9/27 12:12,0.0,看过你孩子的表演[感谢]加油
2024/9/27 12:37,0.0,[流泪][感谢][感谢][玫瑰]
2024/9/27 12:49,0.0,这样可不好呀 宜昌儿伙计
2024/9/27 13:08,0.0,[感谢][感谢]
2024/9/27 13:18,0.0,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
2024/9/27 13:33,0.0,来了
2024/9/27 13:34,0.0,[感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢]
2024/9/27 13:38,0.0,可惜了[泣不成声][泣不成声][泣不成声][泣不成声]，风华正茂滴年纪
2024/9/27 13:46,0.0,天啦[流泪]
2024/9/27 13:56,0.0,[尬笑]
2024/9/27 14:03,0.0,小狗好可爱
2024/9/27 14:04,0.0,官方正在直播，那个主播也是惨，只能看着刷屏不能回应
2024/9/27 14:06,0.0,大好的年纪，真可惜。官方给个说法吧
2024/9/27 14:12,0.0,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
2024/9/27 14:12,0.0,[感谢][感谢][感谢][感谢][感谢][感谢][感谢]
2024/9/27 14:12,0.0,，，，，，，，，逗号表示这事没有结束
2024/9/27 14:21,0.0,一定要被看到[泣不成声][泣不成声][泣不成声][流泪]
2024/9/27 14:25,0.0,[流泪][流泪][感谢][感谢]
2024/9/27 14:26,0.0,太造业了吧
2024/9/27 14:29,0.0,天哪[微笑][微笑][微笑]
2024/9/27 14:33,0.0,[流泪][流泪][流泪][流泪][流泪][流泪]太可惜了[玫瑰]
2024/9/27 14:36,0.0,我今天刷到第二次了
2024/9/27 14:39,0.0,公道[感谢][感谢]
2024/9/27 15:07,0.0,逗号组给我上
2024/9/27 15:08,1.0,直接起诉  工伤一告一个准
2024/9/27 15:09,0.0,[OK]
2024/9/27 15:15,0.0,怎么个事up
2024/9/27 15:16,0.0,关注一下吧
2024/9/27 15:22,0.0,公道！
2024/9/27 15:27,0.0,起诉啊
2024/9/27 15:39,0.0,[蜜蜂狗]
2024/9/27 15:41,0.0,生命可贵
2024/9/27 15:47,0.0,禁言我了[暗中观察]
2024/9/27 15:49,0.0,请个律师
2024/9/27 15:52,0.0,太可怜了
2024/9/27 15:55,0.0,不是吧 [尬笑]
2024/9/27 16:01,0.0,顶顶
2024/9/27 16:13,0.0,[可怜]
2024/9/27 16:17,0.0,[大哭][大哭][大哭]
2024/9/27 16:29,0.0,只为发声只为发声只为发声只为发声[玫瑰][玫瑰][玫瑰]
2024/9/27 16:29,0.0,这不管？
2024/9/27 16:36,0.0,[加一][加一][加一][加一]
2024/9/27 16:46,0.0,顶顶顶
2024/9/27 16:55,0.0,[看][看][看]
2024/9/27 17:09,0.0,21届实习生路过 确实喜欢压榨员工
2024/9/27 17:12,0.0,！！！[尬笑]都不敢宣传三峡人家了
2024/9/27 17:14,0.0,[泣不成声][泣不成声][泣不成声]
2024/9/27 17:33,0.0,是后面的那个男生吗[流泪][流泪]
2024/9/27 17:36,0.0,[感谢][感谢][感谢]
2024/9/27 17:41,0.0,[暗中观察][暗中观察][暗中观察]
2024/9/27 17:47,0.0,咱们宜昌人不白看，已推荐[玫瑰][玫瑰]阿姨节哀顺变
2024/9/27 17:47,0.0,我是宜昌人，我要帮宜昌人[玫瑰]
2024/9/27 17:54,0.0,1.11E+14
2024/9/27 18:13,0.0,宜昌三峡人家
2024/9/27 18:39,0.0,上个月刚去过[流泪]
2024/9/27 18:40,0.0,上去
2024/9/27 18:46,0.0,[玫瑰][玫瑰][玫瑰][感谢][感谢]
2024/9/27 19:16,0.0,[捂脸][发怒][发怒][发怒][发怒][发怒][流泪]
2024/9/27 19:18,0.0,唉
2024/9/27 19:55,0.0,还公道
2024/9/27 22:33,0.0,[微笑][微笑][微笑]
2024/9/27 22:43,0.0,天呐[流泪][流泪]一路走好[玫瑰][玫瑰][玫瑰]
2024/9/27 23:32,0.0,三峡人家：这必须要给个说法
2024/9/27 23:38,0.0,什么
2024/9/27 23:42,0.0,[玫瑰]
2024/9/27 23:59,0.0,，。，。，。，。，。，。[玫瑰][玫瑰][玫瑰][玫瑰]
2024/9/28 0:12,0.0,顶
2024/9/28 0:17,0.0,[泣不成声]
2024/9/28 0:20,0.0,怎么个事？
2024/9/28 0:23,0.0,[玫瑰][玫瑰][玫瑰][玫瑰]
2024/9/28 0:37,0.0,好可惜
2024/9/28 0:42,0.0,哎
2024/9/28 0:45,0.0,干活干活
2024/9/28 0:47,0.0,我好像看到过这个学长
2024/9/28 0:55,0.0,天哪[流泪]
2024/9/28 1:05,0.0,[发怒][发怒][发怒]
2024/9/28 1:10,0.0,必须主持公道
2024/9/28 1:15,0.0,[一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油][一起加油]
2024/9/28 1:15,1.0,太可恶了
2024/9/28 1:19,0.0,、VCR健康滋润着说一句生日
2024/9/28 1:23,0.0,[流泪][流泪][流泪][流泪]
2024/9/28 1:23,0.0,[感谢]
2024/9/28 1:25,0.0,和我弟弟一样大 哎
2024/9/28 1:25,0.0,起诉
2024/9/28 1:28,0.0,。。留个逗号
2024/9/28 1:28,0.0,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
2024/9/28 1:29,0.0,没起床
2024/9/28 1:29,0.0,[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪]
2024/9/28 1:29,0.0,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
2024/9/28 1:30,0.0,[流泪]
2024/9/28 1:30,0.0,d
2024/9/28 1:33,0.0,加油[玫瑰][玫瑰][玫瑰]
2024/9/28 1:37,0.0,节哀[流泪]
2024/9/28 1:37,0.0,啊啊啊啊啊啊啊啊啊
2024/9/28 1:46,0.0,[发呆]
2024/9/28 1:46,0.0,h?j?h?gjo?l?j
2024/9/28 1:47,0.0,[微笑]
2024/9/28 1:52,0.0,upupup
2024/9/28 1:53,0.0,up
2024/9/28 1:59,0.0,[玫瑰][玫瑰][玫瑰]
2024/9/28 2:00,0.0,建议把加班相关关联证据和医院的诊断证明发出来
2024/9/28 2:05,0.0,多发 让大家看到
2024/9/28 2:05,0.0,[感谢][感谢][感谢][感谢]
2024/9/28 2:18,0.0,[感谢][感谢][感谢][感谢][感谢]还一个公道
2024/9/28 2:22,0.0,jr
2024/9/28 2:24,0.0,[赞][赞][疑问]
2024/9/28 2:26,0.0,[赞][赞][赞]
