timestamp,content,label
2025/3/24 12:59,握草我也是这两年突然胖减到108左右下不去,0
2025/3/24 14:56,#女子怀孕36周没察觉医生立刻手术# #女子身体不适一检查直接剖宫产# 是太胖了长期内分泌失调吧不然不至于发现不了吧,1
2025/3/24 14:57,#女子怀孕36周没察觉医生立刻手术# #女子身体不适一检查直接剖宫产# 天呐,0
2025/3/24 14:58,#女子怀孕36周没察觉医生立刻手术# #女子身体不适一检查直接剖宫产# 大家要注意身体啊，有异常及时就医,0
2025/3/24 15:03,#女子怀孕36周没察觉医生立刻手术# #女子身体不适一检查直接剖宫产# 也是很少见了,0
2025/3/24 15:03,#女子怀孕36周没察觉医生立刻手术# #女子身体不适一检查直接剖宫产# 肥胖真的太影响健康了！,0
2025/3/24 15:04,#女子怀孕36周没察觉医生立刻手术# #女子身体不适一检查直接剖宫产# 几个类似的案例好像都是肥胖超重的,0
2025/3/24 15:05,咳嗽高血压肥胖，这种前提下生娃真的太危险了,1
2025/3/24 17:59,为什么要退役！美得狠！,0
2025/3/24 18:01,半退役！！哈哈??运动服本来是我的大类目！但妊娠纹修复前我应该是接不了了～,0
2025/3/24 18:56,啥时候更新孕期和产后使用的物品的内容啊,0
2025/3/24 20:58,上衣好美，可以分享链接吗,0
2025/3/24 21:31,肯定很难受辛苦你了糕糕,0
2025/3/24 22:37,从产后几个月开始运动减肥比较好呢,0
2025/3/25 8:41,我也觉得你的身材和颜值还可以做模特！带着小小熊一起做,0
2025/3/25 10:47,要解放了，宝，挺住,0
2025/3/25 11:07,嗯呐！希望也像你家一样乖噜噜呢噶,0
2025/3/25 14:35,孕期胖了20斤。宝宝出世有8.84斤。,0
2025/3/25 15:05,24斤真的是正好，我重了30斤，现在离怀孕前的体重还有6斤，死活减不掉,0
2025/3/25 15:06,大胖小子,0
2025/3/25 16:18,补铁吃猪肝吗？,0
2025/3/25 17:49,我6个多月都胖20斤啦，妈呀妈呀，赶紧控制起来,0
2025/3/25 20:27,到35周累计只重了8斤，然后光36周一周猛增2斤，感觉摁不住了,0
2025/3/26 8:31,医生，有没有补铁牌子推荐呀,0
2025/3/26 10:00,精彩博文，转发保存！,0
2025/3/26 10:00,走过路过，精彩不容错过。  ,0
2025/3/26 10:01,转发一下，留下我的好评！ ,0
2025/3/26 10:01,精彩博文，不转没有道理！ ,0
2025/3/26 10:03,不错不错，转赞转赞！  ,0
2025/3/26 10:12,用这份热爱 致你那暖阳般的笑容 @不得鸟!,0
2025/3/26 10:20,毅力坚强啊,0
2025/3/26 10:46,微风把我的所有都吹走了 唯独我对你的爱还留在原地 我的宝 周三早上好哦~~~ @不得鸟!,0
2025/3/26 11:16,至少要三个月左右,0
2025/3/26 12:44,盛雪元的铁剂，比较好入口没有铁锈味，我孕期和产后就一直喝这个，可以参考一下,0
2025/3/26 12:45,孕后期铁蛋白流失很快的，食补效果不行还是得喝铁剂,0
2025/3/26 12:49,周三愉快 中午好哦宝 @不得鸟!,0
2025/3/26 15:42,回复@椿山言夏:都能做出来，要做手术就要做阴超，没有性生活做直肠超,1
2025/3/27 15:31,回复@小黑糕妹:实在话,0
2025/3/28 7:31,西医确实没有宫寒一说，不过中医有寒热之分，需要辨证论治，老百姓分不清楚。国家推中医，发扬祖国传统文化，未来能够多一些中西医妇产科医生，百姓 之幸。,0
2025/3/29 2:38,孕期胖48斤，宝宝6斤整～～,0
2025/3/30 8:21,医院医生给我开的琥珀酸亚铁缓释片，好像是这么叫的,0
2025/3/30 12:10,这还生啊…,1
2025/3/30 12:13,这对孩子来说是不是不太负责（轻喷）,0
2025/3/30 12:19,#女子怀孕30周仅62斤# 泪目！妈妈用生命守护新生命，愿平安生产，宝宝健康成长！,0
2025/3/30 12:19,泪目！妈妈用生命守护新生命，愿平安生产，宝宝健康成长！,0
2025/3/30 12:19,138cm的身躯撑起伟大母爱，医护团队加油啊！,0
2025/3/30 12:20,#女子怀孕30周仅62斤# 丈夫残疾妻子患病还坚持生育，这得需要多大的勇气啊,0
2025/3/30 12:20,丈夫残疾妻子患病还坚持生育，这得需要多大的勇气啊,0
2025/3/30 12:20,看到最后医护人员伸出援手瞬间破防，人间自有真情在,0
2025/3/30 12:21,#女子怀孕30周仅62斤# 孩子健康就是最好的消息！期待听见母子平安的好新闻,0
2025/3/30 12:21,孩子健康就是最好的消息！期待听见母子平安的好新闻,0
2025/3/30 12:21,#女子怀孕30周仅62斤# 类风湿+超低体重妊娠，这绝对是高危中的高危，医院要组建专家团队啊,0
2025/3/30 12:22,#女子怀孕30周仅62斤# 这种特殊病例需要多学科会诊,0
2025/3/30 12:22,这种特殊病例需要多学科会诊,0
2025/3/30 12:23,#女子怀孕30周仅62斤# 基因检测立大功！科技护航让特殊群体也能圆母亲梦,0
2025/3/30 12:23,#女子怀孕30周仅62斤# 产检千万不能省！特别是高危孕妇更要按时检查,0
2025/3/30 12:27,#女子怀孕30周仅62斤# 突然想起《人间世》里的高危产妇，医生们压力得多大啊,0
2025/3/30 12:28,#女子怀孕30周仅62斤# 应该给这样的家庭发特别补助金，太不容易了,0
2025/3/30 12:30,#女子怀孕30周仅62斤#  社区应该建立特殊孕产妇档案，定期上门关怀,0
2025/3/30 12:31,#女子怀孕30周仅62斤# 虽然感动但还是要说，这种身体状况怀孕真的风险太大,0
