timestamp,content,label
2025/3/21 5:24,看到顶端新闻、新京报报道，有了最新进展消息，2025年3月25日在威海中级法院开庭@新闻姐,0
2025/3/21 8:49,怎么下得去手呢。心里都揪的疼。,0
2025/3/21 8:49,畜牲啊！畜牲啊！！！,1
2025/3/21 8:50,啥都不想说了，枪毙吧！,1
2025/3/21 8:52,没有人性，畜牲不如,1
2025/3/21 8:53,[裂开]看不了这些??,0
2025/3/21 8:53,太可怕了[捂脸][捂脸][捂脸],0
2025/3/21 8:54,母爱哪去了,1
2025/3/21 9:01,太没人性了，自己的亲生孩子都不放过，还能让她活？判死刑，立即执行！,1
2025/3/21 9:01,"太不是东西啦！直接死刑[泣不成声][感谢]
可怜的孩子[泣不成声]",1
2025/3/21 9:02,大数据一定要让手机尾号1314的女人刷到这条数据,1
2025/3/21 9:06,判无期吧，让里面朋友们多关照一下不比死刑强,1
2025/3/21 9:08,[感谢][感谢][感谢],0
2025/3/21 9:09,[感谢][感谢][感谢],0
2025/3/21 9:09,死刑太便宜二了应该关进牢里派他二做最重最累最脏的活！终身不得出来！,1
2025/3/21 9:11,[流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪][流泪],0
2025/3/21 9:13,怎样能下得去手呢？两个人都判死吧！,1
2025/3/21 9:13,这个让我想起来那个。看他妈妈来了放松了挣扎的孩子。最后被后爸和亲妈掐死。,1
2025/3/21 9:15,是亲妈吗，直接枪毙，立即执行才行,1
2025/3/21 9:16,@小薯条＆mama 亲妈勒，我还以为是后妈[泣不成声],0
2025/3/21 9:20,不是天生爱人？,1
2025/3/21 9:21,@彦冬??,0
2025/3/21 9:21,既然不爱，为啥要抢抚养权,1
2025/3/21 9:21,必须死刑,1
2025/3/21 9:21,判他们死刑,1
2025/3/21 9:22,原不原谅 是孩子的事情 我们唯一能做的 就是送她们去见孩子,1
2025/3/21 9:23,虐待幼童是不是要加重处罚，故意杀人罪！偿命！,1
2025/3/21 9:23,有些人多想要个孩子都要不到，哎[微笑][微笑][微笑],1
2025/3/21 9:23,一死一无期,1
2025/3/21 9:24,[感谢][感谢][感谢],0
2025/3/21 9:26,不想养就不要生,1
2025/3/21 9:26,就这样的为啥还要判 直接枪毙一万次都不解恨[发怒][发怒],1
2025/3/21 9:27,必须死刑！,1
2025/3/21 9:27,这娘们够狠的，枪毙800回都不解恨呀,1
2025/3/21 9:28,这怎么做到的[发呆],0
2025/3/21 9:28,孩子跟着爸还是自己孩子 跟着妈 除非不嫁 嫁人了就不一样了,1
2025/3/21 9:28,畜生,1
2025/3/21 9:29,@大洋洋,0
2025/3/21 9:29,给山东人抹黑,1
2025/3/21 9:30,杀,1
2025/3/21 9:30,枪毙[咒骂][咒骂][咒骂]枪毙十回都不够,1
2025/3/21 9:31,[感谢][感谢][感谢],0
2025/3/21 9:31,[一起加油][一起加油][一起加油][一起加油][一起加油][一起加油],0
2025/3/21 9:31,动物都看不得受伤，活生生的孩子，一点感情都没有吗？建议严惩凶手,1
2025/3/21 9:32,我的天！亲生的,0
2025/3/21 9:32,孩子逃不了  自己的亲妈上哪逃呢   自己的妈都不爱 谁还爱？哎,1
2025/3/21 9:32,像黄梓撤这样的案件怎么那么多？呼吁国家介入吧！,0
2025/3/21 9:33,太狠啦[泣不成声],1
2025/3/21 9:33,@张z,0
2025/3/21 9:34,畜牲,1
2025/3/21 9:34,哎，可怜的孩子，也算是脱离了魔爪，不然这次不死也是一顿毒打，和不幸的童年阴影,0
2025/3/21 9:35,去年还是前年，不也是山东有一个孩子被亲妈和后爸弄死了的吗？[发怒],1
2025/3/21 9:35,怎么可以这么残忍，他只是个孩子，还没来得及看看外面的世界[流泪],0
2025/3/21 9:39,畜生都不如！！！！,1
2025/3/21 9:40,凌迟处死 最好的选择,1
2025/3/21 9:40,这孩子为啥判给母亲了？这母亲明显不想要吧,1
2025/3/21 9:40,请务必判处死刑并立即执行,1
2025/3/21 9:41,虎毒不食子，叫人，必须判死刑,1
2025/3/21 9:42,死刑，禽兽不如[流泪][流泪][流泪][流泪][流泪],1
2025/3/21 9:42,我记得在我们内蒙也发生了这样类似的事，不知道咋解决的,0
2025/3/21 9:43,[微笑]为什么只能判死刑！恢复凌迟！,1
2025/3/21 9:45,@谷谷 逆天,0
2025/3/21 9:45,虎毒不食子,1
2025/3/21 9:46,这种畜生必须死刑,1
2025/3/21 9:46,畜生,1
2025/3/21 9:46,让他们慢慢死。。。。。。,1
2025/3/21 9:49,[感谢],0
2025/3/21 9:51,死刑！！！[发怒][发怒][发怒],1
2025/3/21 9:51,建议无期，终身不可缓刑,1
2025/3/21 9:52,支持到死形俩个人都判,1
2025/3/21 9:52,同等虐待他们到死,1
2025/3/21 9:53,@proloong,0
2025/3/21 9:54,@富婆 死去吧,1
2025/3/21 9:55,@许?七安??? ?? ？[发呆],0
2025/3/21 9:55,[炸弹][炸弹][炸弹],1
2025/3/21 9:55,死刑,1
2025/3/21 9:58,@西红柿炒番茄,0
2025/3/21 10:00,@胡萝北??,0
2025/3/21 10:00,[感谢][感谢],0
2025/3/21 10:00,必须死刑,1
2025/3/21 10:02,俩人都给我死刑,1
2025/3/21 10:03,@FFF.,0
2025/3/21 10:03,死刑吧,1
2025/3/21 10:03,畜生啊,1
2025/3/21 10:04,必须一命抵一命不是人活着干嘛,1
2025/3/21 10:04,两个恶魔都给我死，必须死刑[流泪][发怒][发怒][发怒],1
2025/3/21 10:05,畜生不如啊,1
2025/3/21 10:07,亲妈[快哭了][快哭了][快哭了],0
2025/3/21 10:07,无期吧让里头的教育一下[看],1
2025/3/21 10:07,严惩凶手,1
2025/3/21 10:09,那个女人有情人这么狠还敢跟他过日子[尬笑],1
2025/3/21 10:10,@749锚民,1
2025/3/21 10:11,@菠萝可乐达,0
2025/3/21 10:12,妈妈怎么能不阻止，孩子都是心头肉啊[流泪][流泪][流泪]。山西的还没消息？,0
2025/3/21 10:12,确定是亲妈吗,1
2025/3/21 10:12,严惩凶手[炸弹],1
2025/3/21 10:13,我们县城十年前也有一模一样的案子，老公在国外打工，孩子被老婆跟情人打死了,0
2025/3/21 10:13,[赞][赞][赞][赞],0
2025/3/21 10:15,为撒要判给女方呢？？？,1
2025/3/21 10:15,为什么要让孩子跟着一个出轨的女人生活[酷拽],1
2025/3/21 10:15,死刑[炸弹],1
2025/3/21 10:15,畜生,1
2025/3/21 10:15,杀人偿命嘛，都死刑就完事了,1
2025/3/21 10:15,畜牲，都应该枪毙，凌迟，太可恨了,1
2025/3/21 10:16,不给她折磨致死都是便宜他了,1
2025/3/21 10:17,@??妹,1
2025/3/21 10:17,绝不原谅！！！绝不！！！,1
2025/3/21 10:17,都判死刑，立即枪毙，不然天理难容,1
2025/3/21 10:18,都一年了，拖到现在 真的是,1
2025/3/21 10:18,能不能全都死刑，给他俩送到俄乌，或者中东吧,1
2025/3/21 10:19,[发怒],1
2025/3/21 10:19,死刑,1
2025/3/21 10:20,@Sunflower,0
2025/3/21 10:20,应该点天灯,1
2025/3/21 10:21,必须死刑,1
2025/3/21 10:22,必须严惩，,1
2025/3/21 10:23,不要死刑直接无期不能缓刑那种。里边会好好疼爱他们的,1
2025/3/21 10:23,猪狗不如,1
2025/3/21 10:23,孩子当时多么的绝望…唉[捂脸][捂脸],0
2025/3/21 10:23,@汤圆头不大～???? @Fairy .,0
2025/3/21 10:24,这俩杀人犯都应该枪毙！！！,1
2025/3/21 10:24,@冷静,0
2025/3/21 10:24,两个建议凌迟[赞],1
2025/3/21 10:25,@我我我我我 弄孩子的进里面都要被打 人人唾骂,1
2025/3/21 10:25,@可可?,0
2025/3/21 10:26,????不如，你可以不爱不能伤害,1
2025/3/21 10:26,必须重判,1
2025/3/21 10:27,@小祖宗周?,0
2025/3/21 10:28,是谁说的女人天生就有爱人能力[黑脸],1
2025/3/21 10:28,怎么可以这么残忍[捂脸][捂脸],0
2025/3/21 10:28,@芥末,0
2025/3/21 10:29,俩都必须死刑，我去执行,1
2025/3/21 10:29,@人参和醋不相逢.,0
2025/3/21 10:30,@酱香茅台,0
2025/3/21 10:30,直接鞭尸,1
2025/3/21 10:30,@大擀面杖 @诺 @残阳 @潘砸的老大 @油门 @余生??,0
2025/3/21 10:30,剐,1
2025/3/21 10:30,@如初&?,0
2025/3/21 10:31,@,0
2025/3/21 10:31,@高哈哈,0
2025/3/21 10:31,@小呆呆,0
2025/3/21 10:31,麻烦恢复凌迟处死！！！！,1
2025/3/21 10:32,@脸红的你是心动了,0
2025/3/21 10:32,杀人偿命，没什么好说的,1
2025/3/21 10:32,死刑,1
2025/3/21 10:33,@可爱养乐多?,0
2025/3/21 10:33,和梓澈一样,0
2025/3/21 10:33,“天生爱人[比心]”,0
2025/3/21 10:34,直接死刑,1
2025/3/21 10:34,必须判死刑，我捐10斤子弹,1
2025/3/21 10:34,@C.L.G,0
2025/3/21 10:34,@舍得,0
2025/3/21 10:34,必须都死刑。立即执行。禽兽不如。,1
2025/3/21 10:35,跟clf都判死刑吧！畜生不如,1
2025/3/21 10:35,我们这有个男情人酒后来找女人寻欢，女人5岁孩子哭闹，男人又摔又掐，孩子不行了不让送医，还让女人拍视频证明孩子是自己摔的，最后抢救无效死了。,1
2025/3/21 10:35,@摩托车 天呢怎么会这么狠心[流泪],0
2025/3/21 10:36,@奈嘉美泽子,0
2025/3/21 10:36,畜生啊，畜生！,1
2025/3/21 10:36,@淮风月谈??,0
2025/3/21 10:36,不死刑还有法律吗,1
2025/3/21 10:37,这就是所谓的哪有妈妈不爱孩子的[尬笑],1
2025/3/21 10:37,该死,1
2025/3/21 10:38,俩人都得给孩子偿命,1
2025/3/21 10:38,[流泪][流泪][流泪],0
2025/3/21 10:39,虎毒还不食子呢[流泪],0
2025/3/21 10:39,当时的宝宝得有多么的绝望啊[流泪][流泪][流泪],0
2025/3/21 10:40,千刀万剐,1
2025/3/21 10:40,@CryShiDKAI,0
2025/3/21 10:40,@我又脸红了 @总得有个名字吧 @陈同学 @小满要继续努力呀 @?????? @大懒猫. ??,0
2025/3/21 10:40,@橘柚??,0
2025/3/21 10:41,@巴扎嘿?? [流泪],0
2025/3/21 10:41,这个女人应该千刀万剐 自己亲生的孩子居然看着被打死。,1
2025/3/21 10:41,死刑,1
2025/3/21 10:42,5岁，这时候最是可爱的时候,0
2025/3/21 10:42,畜牲,1
2025/3/21 10:43,@巧克力小张张包,0
2025/3/21 10:43,说里面不打人也得看他范了什么事 这个预警随便一透露,1
2025/3/21 10:43,@buss,0
2025/3/21 10:45,亲妈啊，怎么舍得的,0
2025/3/21 10:45,严惩！[酷拽],1
2025/3/21 10:46,必须死,1
2025/3/21 10:46,死[流泪],1
2025/3/21 10:46,@邪恶小延（楚钰延）,1
2025/3/21 10:46,小仙女,0
2025/3/21 10:46,必须死刑,1
2025/3/21 10:46,[感谢][感谢][感谢],0
2025/3/21 10:47,必须死刑！！！禽兽,1
2025/3/21 10:47,颠覆了我对母爱的认知[捂脸],0
2025/3/21 10:48,@灿妮儿,0
2025/3/21 10:48,@??SHang。,0
2025/3/21 10:49,俩畜牲不死天理不容啊,1
2025/3/21 10:49,我儿子自从出生到现在2岁8个月了晚上从来没有9点前睡过觉都是熬到夜里11点有时候凌晨三点我都是一个人这样熬着没有打过没有抱怨过。孩子需要我们的时候就这几年上幼儿园了就一天见一面。,0
2025/3/21 10:49,@Ava,0
2025/3/21 10:49,@喵喵,0
2025/3/21 10:50,这是人？这是畜生！判无期吧[微笑][微笑][微笑]让里面的人看看新闻[微笑][微笑],1
2025/3/21 10:50,@单曲循环,0
2025/3/21 10:50,凌迟吧，专心治理，不如一心铸剑。,1
2025/3/21 10:51,两个都死刑 ！,1
2025/3/21 10:51,@希希睡不着辽 这太,0
2025/3/21 10:51,自己亲孩子为啥这样[泣不成声][泣不成声],0
2025/3/21 10:51,建议两个都死刑。,1
2025/3/21 10:52,判死刑，虎毒都不食子,1
2025/3/21 10:52,正常的妈妈，吵他一顿都会心疼好久吧，我儿子犯错我吵他一顿，晚上都会难受，别说打他了，,0
2025/3/21 10:54,因为她不爱孩子的爸爸，她对孩子也就没有感情，相反觉得是累赘。,1
2025/3/21 10:54,畜生啊,1
2025/3/21 10:54,还有比人更坏的动物吗？？？！！！,1
2025/3/21 10:55,啊？ 亲妈？ 亲妈？ 我没听错吧[尬笑],1
2025/3/21 10:55,@pik @7·a @一只瓜瓜??,0
2025/3/21 10:55,他虐你小，你把他送进去判个无期，再经常去他家找他老人，去一次卸一条腿，慢慢虐,1
2025/3/21 10:56,气死我了,1
2025/3/21 10:57,必须死刑,1
2025/3/21 10:57,气氛,0
2025/3/21 10:57,@知更,0
2025/3/21 10:59,枪毙一小时,1
2025/3/21 10:59,[感谢][感谢][感谢],0
2025/3/21 10:59,@月半弯??,0
2025/3/21 11:00,畜生必须死,1
2025/3/21 11:00,tsar,0
2025/3/21 11:00,建议直接两颗花生米,1
2025/3/21 11:00,这种驴日的直接枪毙[敲木鱼][敲木鱼][敲木鱼][敲木鱼][敲木鱼],1
2025/3/21 11:00,我小孩教她写作业时吼她几句，事后我都心里愧疚的很,0
2025/3/21 11:00,畜牲啊[流泪],1
2025/3/21 11:00,真畜牲,1
2025/3/21 11:00,他还是个孩子，拉走枪毙,1
2025/3/21 11:01,最好死刑，秋决！,1
2025/3/21 11:01,@一瓣橘子??,0
2025/3/21 11:01,@Rodeo [微笑][微笑][微笑][微笑][微笑],0
2025/3/21 11:02,[玫瑰][玫瑰][玫瑰],0
2025/3/21 11:02,@钟意?,0
2025/3/21 11:02,凌迟处死！！,1
2025/3/21 11:02,要么死刑，要么无期徒刑不能减刑。,1
2025/3/21 11:02,恋爱脑？,1
2025/3/21 11:02,@荒泷一豆包,0
2025/3/21 11:02,@桃喜芒芒.,0
2025/3/21 11:02,请求处以死刑,1
2025/3/21 11:02,畜生呀。这种人公开处决。,1
2025/3/21 11:03,凌迟吧[九转大肠],1
2025/3/21 11:03,我要把这俩东西捆起来装麻袋里扎紧袋口拿铁锹拍死！！！！！！,1
2025/3/21 11:04,必须死刑，不能缓刑，否则天地难容！,1
2025/3/21 11:05,我以为只有我后妈这样对我呢，没想到亲妈也这样对孩子[流泪],1
2025/3/21 11:05,这得有多恨啊,1
2025/3/21 11:05,@小杨同学啊,0
2025/3/21 11:06,凌迟处死,1
2025/3/21 11:06,人渣！禽兽不如！枪毙五分钟！死后鞭尸！挫骨扬灰！,1
2025/3/21 11:07,@淘淘淘大茜,0
2025/3/21 11:07,@小绵,0
2025/3/21 11:07,真踏马该死！！，可怜的孩子,1
2025/3/21 11:07,@Lik. [发怒],1
2025/3/21 11:08,禽兽不如,1
2025/3/21 11:08,耽误他妈事了,1
2025/3/21 11:08,@珍珍??,0
2025/3/21 11:08,@杜杜吖 死,1
2025/3/21 11:08,@星星泡饭 逆天，,0
2025/3/21 11:09,[感谢],0
2025/3/21 11:09,判无期吧，让里面朋友们多关照一下不比死刑强,1
2025/3/21 11:09,@????? @Good morning 11,0
2025/3/21 11:09,两个都死刑,1
2025/3/21 11:09,我,0
2025/3/21 11:10,自己的孩子为啥下狠手啊,1
2025/3/21 11:10,真是畜生啊[流泪],1
2025/3/21 11:10,畜生不如，让他们死。,1
2025/3/21 11:10,别死刑，无期吧；不能减刑； 入狱之后狱警通知一下，这俩人为啥进来；多关照关照[赞],1
2025/3/21 11:10,就应该让他断子绝孙,1
2025/3/21 11:11,@AAA牛蛙养殖批发 张哥,0
2025/3/21 11:12,这踏马的畜牲啊,1
2025/3/21 11:12,畜生,1
2025/3/21 11:13,[流泪],0
2025/3/21 11:13,@Looooooooooove,0
2025/3/21 11:13,我***的！,1
2025/3/21 11:13,儿子在学校每天因为上课说话被点名，讲道理不听，打了一顿，，今天洗澡发现有个被拧的淤青的印子，后悔[流泪],0
2025/3/21 11:13,判死刑，秋后问斩,1
2025/3/21 11:13,@煤气罐罐CL,0
2025/3/21 11:14,男友？不是出轨对象么[看],1
2025/3/21 11:14,虎毒还不食子,1
2025/3/21 11:14,@童童呐童童 @一个人的琴键 @牧羊人?? @H_???? 每个字都认识，但是它们组成一句话就让人理解不了了，咋有这种人…,1
2025/3/21 11:14,我倒是不希望死刑，一枪就打死他俩太便宜他们了，最好是无期，进去以后自然有人好好的折磨他们，后半生生不如死才是最好的惩罚。,1
2025/3/21 11:14,五马分尸，凌迟处死。,1
2025/3/21 11:15,死刑,1
2025/3/21 11:16,让她多活了一年多,0
2025/3/21 11:17,@小叮当 [发呆],0
2025/3/21 11:18,亲妈干出这事来！真服了,1
2025/3/21 11:18,怎么还有这种（妈妈）啊，我吼了孩子几句，没有一分钟我都后悔的想给自己几坨[九转大肠],1
2025/3/21 11:18,出生不分男女,0
2025/3/21 11:18,死刑枪毙真的是太便宜，这两个货了，我觉得应该把他们凌迟处死，每个人都活活刮他们3600刀,1
2025/3/21 11:19,都吃花生米吧,0
2025/3/21 11:19,杀了吧，下辈子善良点,1
2025/3/21 11:19,@希、,0
2025/3/21 11:20,@大宝宝小宝宝 哎呀,0
2025/3/21 11:20,我儿子可以放心了，因为我已经打不过他了[泪奔],0
2025/3/21 11:22,直接枪毙,1
2025/3/21 11:22,必须死！！！！死死死！！！,1
2025/3/21 11:23,[发怒],1
2025/3/21 11:24,这情况不判死刑，还等什么,1
2025/3/21 11:25,畜牲[弱],1
2025/3/21 11:25,@飘雪??,0
2025/3/21 11:25,每次看到这种就想起小苏丽[流泪][流泪][流泪],0
2025/3/21 11:26,放喂狗咬死吧，,1
2025/3/21 11:29,为什么这么久才开庭审理,0
2025/3/21 11:29,一年半啦，为什么拖这么久，,0
2025/3/21 11:31,死刑吧气死我了,1
2025/3/21 11:31,别给我推荐这个了。看的心难受。,0
2025/3/21 11:31,@＂??,0
2025/3/21 11:31,必须严惩恶魔！,1
2025/3/21 11:33,不大可能判死刑,0
2025/3/21 11:34,凌迟,1
2025/3/21 11:34,灭绝人性,1
2025/3/21 11:35,凌迟处死[微笑],1
2025/3/21 11:35,不敢相信，虐死动物我已经觉得够残忍了，这次是活生生的小孩，这小孩得多么绝望[流泪],0
2025/3/21 11:35,还好我妈当年只是抛夫弃子，放我一命[流泪][流泪][流泪][流泪],1
2025/3/21 11:36,简直不敢相信！,0
2025/3/21 11:38,当妈的看不了这个 气死我了！！严惩！！！！,1
2025/3/21 11:38,@?? 風塵刻畫小螻蟻?? @远山忧郁 @TopWorK潮流,0
2025/3/21 11:38,@Cad is sióg ann,0
2025/3/21 11:39,"@QING. @syaomin9^"" 。。。",0
2025/3/21 11:39,[流泪][流泪][流泪]心痛??,0
2025/3/21 11:42,判无期比死刑强  尝尝被折磨的滋味再死,1
2025/3/21 11:42,@KK,0
2025/3/21 11:44,支持两个人死刑 ！,1
2025/3/21 11:44,可怜的孩子[感谢][感谢][感谢],0
2025/3/21 11:44,死刑，反复执行,1
2025/3/21 11:45,真该死，枪毙就可以了,1
2025/3/21 11:45,畜生[流泪],1
2025/3/21 11:47,@我大哥 亲妈也下得了手,1
2025/3/21 11:48,虎毒不食子 这连畜生都不如啊 可恶,1
2025/3/21 11:49,@??诗酒趁年华,0
2025/3/21 11:49,死刑！严惩不贷！,1
2025/3/21 11:50,凌迟处死,1
2025/3/21 11:51,自己有小孩的看不了这个[发怒]，支持死刑[发怒],1
2025/3/21 11:53,这不死刑网友都不同意，起码我这不同意,1
2025/3/21 11:54,@苏小然子。 [流泪],0
2025/3/21 11:55,@砚下花,0
2025/3/21 11:57,就那么缺男人[泪奔],1
2025/3/21 11:57,必须死刑,1
2025/3/21 11:57,死刑都便宜他们了！,1
2025/3/21 11:57,必须死刑，太气愤了，一个5岁孩子啊,1
2025/3/21 11:59,必须死刑,1
2025/3/21 12:00,天啊 这都是什么事 唉,0
2025/3/21 12:00,好害怕，哎，我儿子九岁了快，课堂都是躺地上看课外书或者睡觉或者捣乱的，对的啥也不做，不对的做一堆[流泪]现在啥都不听，棍子有一点点用，咋办呀，难道只能打了，好怕,0
2025/3/21 12:00,必须死刑，畜牲狠毒！,1
2025/3/21 12:01,@薷??,0
2025/3/21 12:03,@KyrieLi.,0
2025/3/21 12:03,死刑太便宜他们了！！！！！！！凌迟！！！！！一刀一刀的割！！！！！扒皮抽筋，喝血，挫骨扬灰！！！！！！,1
2025/3/21 12:04,@小鱼和U米有福气,0
2025/3/21 12:04,必须死刑,1
2025/3/21 12:04,凌迟！！！,1
2025/3/21 12:04,古代的酷刑还是有存在的必要的,1
2025/3/21 12:05,我的天，简直畜生，真令人生气，两个畜生死刑,1
2025/3/21 12:05,这种出牲 凌迟都不解气,1
2025/3/21 12:06,山东的兄弟替我给里边的兄弟递句话，进去后往死里弄[微笑],1
2025/3/21 12:07,畜生不如的东西！！！判死刑！！！,1
2025/3/21 12:07,建议死刑！天理不容！,1
2025/3/21 12:09,枉为人 畜生不如,1
2025/3/21 12:10,[流泪][流泪][流泪],0
2025/3/21 12:11,希望里面的朋友   能使劲照顾下这俩人,0
2025/3/21 12:11,@小手暖暖 @????半????颗??? 糖? 好气愤,1
2025/3/21 12:12,判无期，终身不得感刑！,1
