timestamp,content,label
2024/4/27 14:51,"希望每一个人都要加强安全意识和防火意识，
消防员们注意安全。",0
2024/4/27 14:52,[感谢][感谢][感谢],0
2024/4/27 14:52,为什么总会发生火灾？,0
2024/4/27 14:52,[感谢],0
2024/4/27 14:53,看到一个电动车,0
2024/4/27 14:53,[闭嘴][闭嘴][闭嘴][闭嘴][闭嘴][闭嘴],1
2024/4/27 14:53,怎么回事从一楼跑不出来人吗？,1
2024/4/27 14:53,逝者安息一路走好吧[感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢][感谢],0
2024/4/27 14:54,小区火灾，我第一反应是不是电瓶车引起的。[泣不成声],0
2024/4/27 14:54,[感谢][感谢][感谢],0
2024/4/27 14:54,天呐,0
2024/4/27 14:55,起火真正原因是什么,0
2024/4/27 14:55,1楼为什么也跑不出来？,1
2024/4/27 14:55,[感谢][感谢][感谢],0
2024/4/27 14:55,一楼都不会跑吗,1
2024/4/27 14:56,[恐惧][恐惧][恐惧],1
2024/4/27 14:57,现在基本上发生的严重火灾都是电瓶车着火,0
2024/4/27 14:57,在一楼怎么会死亡那么多人啊？,1
2024/4/27 14:57,又是南昌,1
2024/4/27 14:57,傷成這樣，應該很危險,0
2024/4/27 14:58,一楼都没能逃出来吗[快哭了],0
2024/4/27 14:58,[感谢][感谢][感谢][感谢][感谢],0
2024/4/27 14:58,一楼,0
2024/4/27 14:58,没看到一楼的电瓶车吗,0
2024/4/27 14:58,甘雨，最近火灾太多了，大家需要注意,0
2024/4/27 14:59,[感谢][感谢][感谢],0
2024/4/27 14:59,通报里死亡的三个人，我个人主观臆断，应该是被烟熏中毒导致死亡的。如果起火源不是在自己家中，关闭楼道防火门和自家的入户门，同时不断往门上泼水降温。等待救援比盲目跑出去烟熏死亡更好，这是我个人的理解,0
2024/4/27 14:59,阿弥陀佛,0
2024/4/27 15:00,阿弥陀佛[感谢],0
2024/4/27 15:00,应该不是电瓶车,0
2024/4/27 15:00,我看着像电动车起火,0
2024/4/27 15:00,一楼啊，封锁出口了,0
2024/4/27 15:01,电动车吗？[震惊],0
2024/4/27 15:01,他们是怎么弄成这么大火的[感谢][感谢][感谢],0
2024/4/27 15:02,很正常了，我们这边楼下飞线充电的根本没人管,0
2024/4/27 15:02,[泣不成声],0
2024/4/27 15:02,根本没法管，我们单元楼下、电瓶车停的人都得侧身走[呆无辜],0
2024/4/27 15:02,[流泪][流泪]可怜人。。。。,0
2024/4/27 15:02,怎么又是江西，哎[泣不成声][泣不成声],1
2024/4/27 15:02,[感谢][感谢][感谢]保佑,0
2024/4/27 15:02,"怎么说呢，你家门外燃了，你在家关了门，隔音效果较好滴情况下，你是不会知道的。然后这个时间是今天早上7点20分，除了个别人员以外更多的人应该是在睡觉的。
实际如果起火点不在自己家里，关门后往门上浇水，按照通报的时间23分钟就扑灭了的情况下，在家是没有危险的",0
2024/4/27 15:02,一楼应该可以很快出来的呀[感谢],0
2024/4/27 15:03,[赞][赞],0
2024/4/27 15:03,楼道门口烧起来的？,0
2024/4/27 15:03,1楼还逃不出，这是多猛烈的火灾啊,0
2024/4/27 15:04,那个全身烧黑的人还活着吧？太可怕了,1
2024/4/27 15:04,新国标电动车，呵呵,1
2024/4/27 15:04,不想到财产直接跑人应该来得及,1
2024/4/27 15:04,一楼也跑不出来吗,1
2024/4/27 15:04,大难不死 必有后福[泣不成声],0
2024/4/27 15:04,不会又是电瓶车在里面冲电着火吧？,0
2024/4/27 15:05,应该是开门看情况，被烟熏后中毒死亡，可能如果不开门，在家，还不容易死的，现在的防盗门，做好门上浇水降温，堵门缝防止有毒气体进入，再把非火灾面的窗户打开通风，按照通报23分钟的救火时间是完全能够坚持下来的,0
2024/4/27 15:05,看楼道里那个像是电动车,0
2024/4/27 15:05,[感谢],0
2024/4/27 15:06,江西新闻都这么炸裂，,1
2024/4/27 15:06,看楼道里面基本就是电瓶车了,0
2024/4/27 15:06,新国标问题越来越突显，这就是锂电池的好处,0
2024/4/27 15:06,防盗窗，焊死就意味着少一条活路,0
2024/4/27 15:06,新国标锂电池好啊。真的好,0
2024/4/27 15:06,[感谢][感谢][感谢][感谢][感谢][感谢],0
2024/4/27 15:06,逝者安息[感谢][感谢][感谢],0
